"Time_Iter","Outer_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          19,               0.5,      0.7355860383,    -0.05361657688,                 0,                 0,                 0,      0.2565339392,      0.7355860383,    -0.05361657688,                 0,    -0.07288960651,    0.001150271367
          0,           0,          20,               0.5,      0.7327797078,    -0.05446425102,                 0,                 0,                 0,      0.2562489092,      0.7327797078,    -0.05446425102,                 0,    -0.07432554483,    0.001150271367
          0,           0,          21,               0.5,      0.7300346376,    -0.05550601757,                 0,                 0,                 0,      0.2558810387,      0.7300346376,    -0.05550601757,                 0,    -0.07603203288,    0.001150271367
          0,           0,          22,               0.5,       0.727349788,    -0.05663684857,                 0,                 0,                 0,      0.2554700418,       0.727349788,    -0.05663684857,                 0,    -0.07786741606,    0.001150271367
          0,           0,          23,               0.5,      0.7247232719,    -0.05779221054,                 0,                 0,                 0,      0.2550419606,      0.7247232719,    -0.05779221054,                 0,    -0.07974383158,    0.001150271367
          0,           0,          24,               0.5,      0.7221527539,    -0.05892769838,                 0,                 0,                 0,      0.2546130009,      0.7221527539,    -0.05892769838,                 0,     -0.0816000466,    0.001150271367
          0,           0,          25,               0.5,      0.7196357591,    -0.06001820125,                 0,                 0,                 0,      0.2541927425,      0.7196357591,    -0.06001820125,                 0,    -0.08340080449,    0.001150271367
          0,           0,          26,               0.5,       0.717169845,     -0.0610526753,                 0,                 0,                 0,      0.2537866284,       0.717169845,     -0.0610526753,                 0,    -0.08513000892,    0.001150271367
          0,           0,          27,               0.5,      0.7147516664,    -0.06203170891,                 0,                 0,                 0,      0.2533954217,      0.7147516664,    -0.06203170891,                 0,    -0.08678777794,    0.001150271367
          0,           0,          28,               0.5,      0.7123776789,    -0.06296124504,                 0,                 0,                 0,      0.2530180052,      0.7123776789,    -0.06296124504,                 0,    -0.08838183299,    0.001150271367
          0,           0,          29,               0.5,      0.7100449856,    -0.06384538489,                 0,                 0,                 0,      0.2526543023,      0.7100449856,    -0.06384538489,                 0,    -0.08991738015,    0.001150271367
          0,           0,          30,               0.5,      0.7077507898,    -0.06468638202,                 0,                 0,                 0,      0.2523045845,      0.7077507898,    -0.06468638202,                 0,    -0.09139711739,    0.001150271367
          0,           0,          31,               0.5,      0.7054924369,    -0.06548487614,                 0,                 0,                 0,      0.2519696616,      0.7054924369,    -0.06548487614,                 0,    -0.09282151404,    0.001150271367
          0,           0,          32,               0.5,      0.7032668696,    -0.06624239781,                 0,                 0,                 0,      0.2516497477,      0.7032668696,    -0.06624239781,                 0,    -0.09419240501,    0.001150271367
          0,           0,          33,               0.5,      0.7010708167,    -0.06696107757,                 0,                 0,                 0,      0.2513449688,      0.7010708167,    -0.06696107757,                 0,    -0.09551257302,    0.001150271367
