"Time_Iter","Outer_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,               0.5,      0.8845852022,    0.002078939016,                 0,                 0,                 0,     0.02209090731,      0.8845852022,    0.002078939016,                 0,    0.002350185161
          0,           0,           1,               0.5,      0.6491788917,   -0.001293284623,                 0,                 0,                 0,      0.0391842301,      0.6491788917,   -0.001293284623,                 0,   -0.001992185266
          0,           0,           2,               0.5,      0.5597637424,  -5.038707985e-05,                 0,                 0,                 0,     0.05958403738,      0.5597637424,  -5.038707985e-05,                 0,  -9.001490456e-05
          0,           0,           3,               0.5,      0.4870655839,    0.003424353415,                 0,                 0,                 0,     0.06914584807,      0.4870655839,    0.003424353415,                 0,    0.007030579717
          0,           0,           4,               0.5,      0.4353726257,    0.006087853878,                 0,                 0,                 0,     0.07367938163,      0.4353726257,    0.006087853878,                 0,     0.01398308832
          0,           0,           5,               0.5,      0.3945047342,    0.009156342474,                 0,                 0,                 0,      0.0766083594,      0.3945047342,    0.009156342474,                 0,     0.02320971507
          0,           0,           6,               0.5,      0.3596227562,     0.01260409369,                 0,                 0,                 0,     0.07879087093,      0.3596227562,     0.01260409369,                 0,     0.03504809825
          0,           0,           7,               0.5,      0.3275340914,     0.01577673299,                 0,                 0,                 0,     0.08022925448,      0.3275340914,     0.01577673299,                 0,      0.0481682164
          0,           0,           8,               0.5,      0.2976532899,      0.0176439759,                 0,                 0,                 0,     0.08073545795,      0.2976532899,      0.0176439759,                 0,     0.05927693898
          0,           0,           9,               0.5,       0.269056048,      0.0171087933,                 0,                 0,                 0,      0.0803701538,       0.269056048,      0.0171087933,                 0,     0.06358821302
          0,           0,          10,               0.5,      0.2625058372,      0.0173076207,                 0,                 0,                 0,     0.08048078307,      0.2625058372,      0.0173076207,                 0,     0.06593232701
          0,           0,          11,               0.5,      0.2559386674,     0.01722415187,                 0,                 0,                 0,     0.08042735139,      0.2559386674,     0.01722415187,                 0,     0.06729796655
          0,           0,          12,               0.5,       0.249018763,      0.0167940863,                 0,                 0,                 0,     0.08027208541,       0.249018763,      0.0167940863,                 0,     0.06744104782
          0,           0,          13,               0.5,      0.2416091529,     0.01587792703,                 0,                 0,                 0,     0.07995976532,      0.2416091529,     0.01587792703,                 0,     0.06571740699
          0,           0,          14,               0.5,      0.2350609841,     0.01444423648,                 0,                 0,                 0,     0.07937731535,      0.2350609841,     0.01444423648,                 0,     0.06144888969
          0,           0,          15,               0.5,      0.2278396871,     0.01349160683,                 0,                 0,                 0,     0.07900835898,      0.2278396871,     0.01349160683,                 0,     0.05921535006
          0,           0,          16,               0.5,      0.2218529639,     0.01193684708,                 0,                 0,                 0,      0.0782751644,      0.2218529639,     0.01193684708,                 0,     0.05380521795
          0,           0,          17,               0.5,      0.2156728439,     0.01028085718,                 0,                 0,                 0,     0.07750270789,      0.2156728439,     0.01028085718,                 0,     0.04766876065
          0,           0,          18,               0.5,      0.2088854664,    0.008452296035,                 0,                 0,                 0,     0.07669417065,      0.2088854664,    0.008452296035,                 0,     0.04046378228
          0,           0,          19,               0.5,      0.2014739243,    0.006431659136,                 0,                 0,                 0,     0.07589575785,      0.2014739243,    0.006431659136,                 0,     0.03192303499
          0,           0,          20,               0.5,      0.1926733762,    0.005499712521,                 0,                 0,                 0,     0.07509360037,      0.1926733762,    0.005499712521,                 0,     0.02854422666
          0,           0,          21,               0.5,      0.1847925912,    0.003199587271,                 0,                 0,                 0,     0.07463164998,      0.1847925912,    0.003199587271,                 0,     0.01731447808
          0,           0,          22,               0.5,       0.175910905,   0.0005415422726,                 0,                 0,                 0,      0.0744089223,       0.175910905,   0.0005415422726,                 0,    0.003078503136
          0,           0,          23,               0.5,      0.1672125756,   -0.001150163541,                 0,                 0,                 0,     0.07398099963,      0.1672125756,   -0.001150163541,                 0,   -0.006878451199
          0,           0,          24,               0.5,      0.1589998071,   -0.003644500626,                 0,                 0,                 0,     0.07497972208,      0.1589998071,   -0.003644500626,                 0,     -0.0229214154
          0,           0,          25,               0.5,      0.1518809207,   -0.006669871225,                 0,                 0,                 0,     0.07573931612,      0.1518809207,   -0.006669871225,                 0,    -0.04391513559
          0,           0,          26,               0.5,       0.144161827,   -0.007800230871,                 0,                 0,                 0,     0.07774842066,       0.144161827,   -0.007800230871,                 0,    -0.05410746404
          0,           0,          27,               0.5,      0.1392043251,    -0.01128938699,                 0,                 0,                 0,     0.07958036544,      0.1392043251,    -0.01128938699,                 0,    -0.08109939817
          0,           0,          28,               0.5,       0.131888165,   -0.007733764513,                 0,                 0,                 0,     0.08066919436,       0.131888165,   -0.007733764513,                 0,    -0.05863880595
          0,           0,          29,               0.5,      0.1232460361,  -0.0007856015448,                 0,                 0,                 0,     0.08062752814,      0.1232460361,  -0.0007856015448,                 0,   -0.006374254049
          0,           0,          30,               0.5,      0.1136862115,    0.009719311016,                 0,                 0,                 0,     0.07909426414,      0.1136862115,    0.009719311016,                 0,     0.08549243472
          0,           0,          31,               0.5,      0.1074094474,     0.01356357402,                 0,                 0,                 0,     0.07840839412,      0.1074094474,     0.01356357402,                 0,      0.1262791528
