1.00096464916838	0.0465378460527255
0.990929522163295	0.0446126899572699
0.980896140398857	0.0427875186313300
0.960834612591911	0.0394371302879970
0.940781810988184	0.0365866657922422
0.920735990347032	0.0341361403745500
0.900698895909098	0.0321855388044360
0.850643682488104	0.0294587074237372
0.800642571527066	0.0298314038980231
0.750681601100834	0.0325037500711688
0.700734592599751	0.0359759744004396
0.650778857895450	0.0389482748821322
0.600912636516802	0.0413189215060872
0.550939449406063	0.0432913742926234
0.500957536092106	0.0447639032315815
0.450968641815574	0.0458364930924769
0.400971021335823	0.0464091591057942
0.350966419893497	0.0465818860410489
0.300953092247953	0.0462546891287254
0.250931038399190	0.0454275683688237
0.201007224079299	0.0444987175987626
0.180996308251022	0.0440478875713832
0.160983647182100	0.0434970727744881
0.140965750391248	0.0426463036690461
0.120942617878464	0.0414955802550572
0.100912504403105	0.0399449177630057
0.0908965750451039	0.0391195941322222
0.0807771704362996	0.0380960462030510
0.0707560053563673	0.0369707682637206
0.0607348402764349	0.0358454903243901
0.0557216398755031	0.0351328742004514
0.0507101847152150	0.0345202428460284
0.0456969843142833	0.0338076267220897
0.0406837839133515	0.0330950105981510
0.0356705835124197	0.0323823944742123
0.0306573831114879	0.0316697783502736
0.0256424374699124	0.0308571774568192
0.0206205108657620	0.0296446374853023
0.0155706604113119	0.0268323412015352
0.0105033575504245	0.0230201972226117
0.00540114987666260	0.0172083578533754
0.00218992662047917	0.0108634350643301
0.00113772170601093	0.00788134438529821
0	0
0.000867209406233037	-0.00761629488962586
0.00181295464143385	-0.0107332751510480
0.00460605327811996	-0.0168829580701701
0.00950057731527821	-0.0229693062732948
0.0144334966465985	-0.0268559895470755
0.0193838683843561	-0.0297428251256998
0.0243377306034011	-0.0324296911652929
0.0291933532935742	-0.0350148271947266
0.0341507059939067	-0.0375017236952883
0.0391080586942391	-0.0399886201958501
0.0440671566352153	-0.0423755319268962
0.0490279998168353	-0.0446624588884267
0.0539888429984552	-0.0469493858499571
0.0589514314207189	-0.0491363280419720
0.0688818439871774	-0.0532102581174547
0.0787157622654077	-0.0570824734132625
0.0886549010350849	-0.0606564796411671
0.0985992755266932	-0.0639305315605247
0.118501986435060	-0.0696787572431149
0.138325655461635	-0.0742254204508737
0.158266761664164	-0.0777739812041198
0.178230555995061	-0.0800227399536626
0.198211802732395	-0.0812716510080490
0.248232111340514	-0.0805445150176630
0.298276853317646	-0.0784175922540580
0.348339047701214	-0.0752908217952966
0.398413458769289	-0.0714641579499257
0.448501831762514	-0.0668376159484297
0.498605911921532	-0.0613112110212930
0.548823938775216	-0.0549866731786749
0.598957688025177	-0.0477605271697723
0.649103653959645	-0.0398344877742603
0.699265327059906	-0.0310085854531074
0.749540946854833	-0.0213845502164732
0.799732289046037	-0.0108589068135545
0.849935847921748	0.000366629975973620
0.900255098732768	0.0124902844504988
0.920346295630657	0.0175404138755976
0.940440983009834	0.0227905128397278
0.960537415629654	0.0281405965733735
0.980635593490118	0.0335906650765349
0.990786412430510	0.0364139388569875
1.00083724660139	0.0392389578780839
