"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         31,         284,               0.5,      0.0154536335,       1.398742998,                 0,                 0,                 0,      0.2234379831,      0.0154536335,       1.398742998,                 0,       90.51224094,     0.01554821209,               0.5,     0.01052220121,      0.7228248743,                 0,                 0,                 0,     0.09031427881,     0.01052220121,      0.7228248743,                 0,       68.39326226,     0.01265270055
         32,         269,               0.5,    -0.02443824695,      0.7227987538,                 0,                 0,                 0,     0.01472597792,    -0.02443824695,      0.7227987538,                 0,      -29.57653859,     0.01554821209,               0.5,    0.009356852937,      0.7228240036,                 0,                 0,                 0,     0.08779466878,    0.009356852937,      0.7228240036,                 0,       65.12760223,      0.0127492176
         33,         242,               0.5,    -0.01589309772,      0.7877680089,                 0,                 0,                 0,     0.04741346277,    -0.01589309772,      0.7877680089,                 0,      -49.56667497,      0.0170477945,               0.5,      0.0085423384,      0.7249189715,                 0,                 0,                 0,     0.08649204923,      0.0085423384,      0.7249189715,                 0,       61.42778684,     0.01288788137
         34,         232,               0.5,    -0.01047949732,      0.9194733545,                 0,                 0,                 0,     0.08278136561,    -0.01047949732,      0.9194733545,                 0,      -87.74021563,      0.0170477945,               0.5,    0.007947906034,       0.730998796,                 0,                 0,                 0,     0.08637609037,    0.007947906034,       0.730998796,                 0,       56.76628676,     0.01301787866
         35,         206,               0.5,    -0.01246043402,      0.9426271958,                 0,                 0,                 0,     0.08098765825,    -0.01246043402,      0.9426271958,                 0,      -75.64962781,     0.01854742821,               0.5,    0.007329471487,      0.7374117778,                 0,                 0,                 0,     0.08621280455,    0.007329471487,      0.7374117778,                 0,       52.75368329,     0.01318544077
         36,         198,               0.5,    -0.01591345142,      0.9100292785,                 0,                 0,                 0,      0.0673799458,    -0.01591345142,      0.9100292785,                 0,      -57.18616626,     0.01854742821,               0.5,    0.006645856107,      0.7424887631,                 0,                 0,                 0,     0.08565889694,    0.006645856107,      0.7424887631,                 0,       49.52015831,     0.01334314628
         37,         192,               0.5,    -0.01723941723,      0.9119462033,                 0,                 0,                 0,     0.06664653126,    -0.01723941723,      0.9119462033,                 0,      -52.89889971,     0.01854742821,               0.5,    0.005963419726,      0.7473304043,                 0,                 0,                 0,     0.08511568649,    0.005963419726,      0.7473304043,                 0,        46.5938995,     0.01349184005
         38,         182,               0.5,    -0.01710543456,      0.9373918524,                 0,                 0,                 0,     0.07268790299,    -0.01710543456,      0.9373918524,                 0,      -54.80082071,     0.01854742821,               0.5,    0.005322618218,      0.7526098889,                 0,                 0,                 0,     0.08477047028,    0.005322618218,      0.7526098889,                 0,        43.7773795,     0.01363227305
         39,         188,               0.5,    -0.01750254731,      0.9496955226,                 0,                 0,                 0,     0.07326362376,    -0.01750254731,      0.9496955226,                 0,      -54.26041741,     0.02004709848,               0.5,    0.004705721852,      0.7579365277,                 0,                 0,                 0,     0.08445947443,    0.004705721852,      0.7579365277,                 0,       41.12770931,     0.01380564671
         40,         190,               0.5,    -0.01838152385,      0.9453567394,                 0,                 0,                 0,     0.06950997879,    -0.01838152385,      0.9453567394,                 0,      -51.42972622,     0.02004709848,               0.5,    0.004098162755,      0.7628686385,                 0,                 0,                 0,     0.08406606665,    0.004098162755,      0.7628686385,                 0,       38.69198732,     0.01396989544
         41,         190,               0.5,    -0.01911200925,      0.9482739922,                 0,                 0,                 0,     0.06885286064,    -0.01911200925,      0.9482739922,                 0,      -49.61665619,     0.02004709848,               0.5,    0.003503030139,      0.7676226219,                 0,                 0,                 0,     0.08367598444,    0.003503030139,      0.7676226219,                 0,       36.42766313,     0.01412572116
         42,         192,               0.5,    -0.01947267101,       0.959826684,                 0,                 0,                 0,     0.07066264729,    -0.01947267101,       0.959826684,                 0,      -49.29096187,     0.02004709848,               0.5,    0.002928637611,      0.7724277235,                 0,                 0,                 0,     0.08335065101,    0.002928637611,      0.7724277235,                 0,       34.28469751,      0.0142737556
         43,         196,               0.5,     -0.0198969459,      0.9676535979,                 0,                 0,                 0,     0.07103940158,     -0.0198969459,      0.9676535979,                 0,      -48.63327281,     0.02004709848,               0.5,    0.002371916062,      0.7771893302,                 0,                 0,                 0,     0.08305037664,    0.002371916062,      0.7771893302,                 0,       32.26230799,     0.01441456884
         44,         204,               0.5,    -0.02055803714,      0.9673846787,                 0,                 0,                 0,      0.0689230414,    -0.02055803714,      0.9673846787,                 0,      -47.05627644,     0.02154679551,               0.5,    0.001825964795,      0.7817177909,                 0,                 0,                 0,     0.08271401151,    0.001825964795,      0.7817177909,                 0,       30.37377026,     0.01458438376
         45,         204,               0.5,    -0.02100377085,      0.9718920341,                 0,                 0,                 0,     0.06886406247,    -0.02100377085,      0.9718920341,                 0,       -46.2722642,     0.02154679551,               0.5,     0.00129504071,      0.7861404477,                 0,                 0,                 0,     0.08239191967,     0.00129504071,      0.7861404477,                 0,       28.59130434,     0.01474630031
         46,         205,               0.5,    -0.02140127206,      0.9787010534,                 0,                 0,                 0,     0.06920933678,    -0.02140127206,      0.9787010534,                 0,      -45.73097573,     0.02154679551,               0.5,   0.0007792154197,      0.7905168251,                 0,                 0,                 0,     0.08209231552,   0.0007792154197,      0.7905168251,                 0,       26.90216162,     0.01490085702
         47,         207,               0.5,    -0.02182835815,      0.9838258934,                 0,                 0,                 0,     0.06883042747,    -0.02182835815,      0.9838258934,                 0,      -45.07099831,     0.02154679551,               0.5,   0.0002768248959,      0.7948125822,                 0,                 0,                 0,     0.08179760689,   0.0002768248959,      0.7948125822,                 0,       25.30275806,     0.01504854454
         48,         222,               0.5,    -0.02166140712,      0.9905164256,                 0,                 0,                 0,     0.06772952217,    -0.02166140712,      0.9905164256,                 0,      -45.72724294,      0.0230465132,               0.5,  -0.0002000931913,      0.7990670135,                 0,                 0,                 0,     0.08149177897,  -0.0002000931913,      0.7990670135,                 0,       23.75862761,     0.01522241343
         49,         224,               0.5,    -0.02203893423,      0.9966880523,                 0,                 0,                 0,     0.06791326649,    -0.02203893423,      0.9966880523,                 0,      -45.22396781,      0.0230465132,               0.5,  -0.0006647493837,      0.8032717165,                 0,                 0,                 0,     0.08120287444,  -0.0006647493837,      0.8032717165,                 0,       22.29091281,     0.01538888363
