"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         13,          76,               0.5,     0.01319728245,      0.5672511488,                 0,                 0,                 0,     0.06320467742,     0.01319728245,      0.5672511488,                 0,       42.98242087,    0.008052298841,               0.5,     0.01448998608,      0.5453303508,                 0,                 0,                 0,      0.0619095041,     0.01448998608,      0.5453303508,                 0,        37.9195864,    0.007779910336
         14,          67,               0.5,     0.01232860967,      0.5685708845,                 0,                 0,                 0,     0.06369231382,     0.01232860967,      0.5685708845,                 0,       46.11800516,    0.008052298841,               0.5,     0.01430987138,       0.547267062,                 0,                 0,                 0,     0.06205807157,     0.01430987138,       0.547267062,                 0,       38.60278796,    0.007802609378
         15,          61,               0.5,      0.0117841713,      0.5694166171,                 0,                 0,                 0,     0.06415204871,      0.0117841713,      0.5694166171,                 0,       48.32046331,    0.008052298841,               0.5,     0.01411558676,      0.5489708739,                 0,                 0,                 0,     0.06221914674,     0.01411558676,      0.5489708739,                 0,       39.35030145,     0.00782181626
         16,          60,               0.5,     0.01174262331,      0.5709863057,                 0,                 0,                 0,     0.06439089507,     0.01174262331,      0.5709863057,                 0,       48.62510621,    0.008052298841,               0.5,     0.01394608937,      0.5505434047,                 0,                 0,                 0,     0.06237427162,     0.01394608937,      0.5505434047,                 0,       40.01278751,    0.007838279301
         17,          67,               0.5,     0.01231033952,      0.5741599082,                 0,                 0,                 0,     0.06423775888,     0.01231033952,      0.5741599082,                 0,       46.64046084,    0.008052298841,               0.5,     0.01383703938,      0.5521178383,                 0,                 0,                 0,      0.0624985041,     0.01383703938,      0.5521178383,                 0,        40.4546324,     0.00785254727
         18,          69,               0.5,     0.01302859002,      0.5769239624,                 0,                 0,                 0,     0.06341906229,     0.01302859002,      0.5769239624,                 0,       44.28138131,    0.008052298841,               0.5,      0.0137865113,      0.5536682211,                 0,                 0,                 0,     0.06255603899,      0.0137865113,      0.5536682211,                 0,        40.6938042,    0.007865031744
         19,          63,               0.5,     0.01324688377,      0.5771973278,                 0,                 0,                 0,      0.0622561889,     0.01324688377,      0.5771973278,                 0,       43.57231013,    0.008052298841,               0.5,      0.0137547685,      0.5550522862,                 0,                 0,                 0,     0.06253840075,      0.0137547685,      0.5550522862,                 0,       40.86312808,    0.007876047455
         20,          59,               0.5,     0.01299035976,      0.5757684013,                 0,                 0,                 0,      0.0611756875,     0.01299035976,      0.5757684013,                 0,       44.32274485,    0.008052298841,               0.5,     0.01371230135,      0.5562031815,                 0,                 0,                 0,     0.06246269446,     0.01371230135,      0.5562031815,                 0,       41.05532901,    0.007885839199
         21,          61,               0.5,     0.01251751703,      0.5734871691,                 0,                 0,                 0,     0.06042015402,     0.01251751703,      0.5734871691,                 0,       45.81477044,    0.008052298841,               0.5,     0.01364941796,       0.557112865,                 0,                 0,                 0,     0.06235519233,     0.01364941796,       0.557112865,                 0,       41.30582593,    0.007894600233
         22,          61,               0.5,     0.01218266276,      0.5717526852,                 0,                 0,                 0,     0.06021900252,     0.01218266276,      0.5717526852,                 0,        46.9316681,    0.008052298841,               0.5,      0.0135760802,       0.557844856,                 0,                 0,                 0,     0.06224838284,      0.0135760802,       0.557844856,                 0,       41.58711804,    0.007902485163
         23,          58,               0.5,     0.01201482542,      0.5713419553,                 0,                 0,                 0,     0.06040963167,     0.01201482542,      0.5713419553,                 0,       47.55308008,    0.008052298841,               0.5,     0.01350173474,       0.558487575,                 0,                 0,                 0,     0.06216082326,     0.01350173474,       0.558487575,                 0,       41.87121147,    0.007909619148
         24,          57,               0.5,     0.01184422674,      0.5720934868,                 0,                 0,                 0,     0.06077814748,     0.01184422674,      0.5720934868,                 0,       48.30146361,    0.008052298841,               0.5,     0.01342639346,      0.5591060256,                 0,                 0,                 0,     0.06209797436,     0.01342639346,      0.5591060256,                 0,       42.16349566,    0.007916104588
         25,          59,               0.5,      0.0116341067,      0.5741733298,                 0,                 0,                 0,     0.06119530362,      0.0116341067,      0.5741733298,                 0,       49.35259273,     0.00955098929,               0.5,     0.01334846795,      0.5597611258,                 0,                 0,                 0,     0.06205872781,     0.01334846795,      0.5597611258,                 0,       42.47606509,    0.007987186532
         26,          58,               0.5,      0.0115444147,      0.5775575295,                 0,                 0,                 0,     0.06167113648,      0.0115444147,      0.5775575295,                 0,       50.02917378,     0.00955098929,               0.5,     0.01327329907,      0.5605026426,                 0,                 0,                 0,     0.06204257817,     0.01327329907,      0.5605026426,                 0,       42.79077796,     0.00805234498
         27,          56,               0.5,     0.01159037403,      0.5815602048,                 0,                 0,                 0,     0.06231668063,     0.01159037403,      0.5815602048,                 0,       50.17613783,     0.00955098929,               0.5,     0.01320598207,      0.5613449451,                 0,                 0,                 0,     0.06205354227,     0.01320598207,      0.5613449451,                 0,       43.08619235,    0.008112290753
         28,          57,               0.5,     0.01166735916,      0.5855939683,                 0,                 0,                 0,     0.06318592734,     0.01166735916,      0.5855939683,                 0,       50.19078955,     0.00955098929,               0.5,     0.01314680426,      0.5622775998,                 0,                 0,                 0,     0.06209709554,     0.01314680426,      0.5622775998,                 0,       43.35944609,    0.008167625312
         29,          56,               0.5,     0.01168458139,      0.5887180972,                 0,                 0,                 0,     0.06400445478,     0.01168458139,      0.5887180972,                 0,       50.38418388,     0.00955098929,               0.5,     0.01309264786,      0.5632568775,                 0,                 0,                 0,     0.06216773847,     0.01309264786,      0.5632568775,                 0,       43.61962156,    0.008218861015
         30,          56,               0.5,     0.01163863972,      0.5904064791,                 0,                 0,                 0,     0.06442186714,     0.01163863972,      0.5904064791,                 0,       50.72813433,     0.00955098929,               0.5,       0.013040719,      0.5642265061,                 0,                 0,                 0,     0.06224824307,       0.013040719,      0.5642265061,                 0,       43.87349702,    0.008266437025
         31,         292,               0.5,     0.01956760464,       1.145743288,                 0,                 0,                 0,      0.1628777088,     0.01956760464,       1.145743288,                 0,       58.55306814,     0.01254928943,               0.5,     0.01326578402,      0.5842788089,                 0,                 0,                 0,     0.06571822465,     0.01326578402,      0.5842788089,                 0,       44.37968913,     0.00841412159
         32,         272,               0.5,    -0.01612947929,      0.5550889516,                 0,                 0,                 0,     0.01298190442,    -0.01612947929,      0.5550889516,                 0,      -34.41456117,     0.01254928943,               0.5,     0.01228594191,      0.5833058137,                 0,                 0,                 0,     0.06396034731,     0.01228594191,      0.5833058137,                 0,       41.75321412,    0.008551960518
         33,         235,               0.5,   -0.007086040238,      0.6838576148,                 0,                 0,                 0,     0.04978186441,   -0.007086040238,      0.6838576148,                 0,       -96.5077239,     0.01404870143,               0.5,     0.01166103926,      0.5865494202,                 0,                 0,                 0,     0.06350297689,     0.01166103926,      0.5865494202,                 0,       37.29318386,    0.008729274741
         34,         196,               0.5,   -0.004336575059,      0.7548163778,                 0,                 0,                 0,     0.06774442261,   -0.004336575059,      0.7548163778,                 0,      -174.0581836,     0.01404870143,               0.5,     0.01116111381,      0.5918077626,                 0,                 0,                 0,     0.06363552207,     0.01116111381,      0.5918077626,                 0,       30.68845363,    0.008895506826
         35,         176,               0.5,   -0.004960216184,      0.7505365198,                 0,                 0,                 0,     0.06207890496,   -0.004960216184,      0.7505365198,                 0,      -151.3112517,     0.01404870143,               0.5,     0.01067258866,      0.5966177249,                 0,                 0,                 0,     0.06358835185,     0.01067258866,      0.5966177249,                 0,       25.17331104,    0.009051664238
         36,         158,               0.5,   -0.006507695897,      0.7403518477,                 0,                 0,                 0,     0.05831998231,   -0.006507695897,      0.7403518477,                 0,      -113.7655876,     0.01404870143,               0.5,     0.01016728617,      0.6008451991,                 0,                 0,                 0,     0.06343339981,     0.01016728617,      0.6008451991,                 0,       21.08687284,     0.00919863592
         37,         129,               0.5,   -0.006704344294,      0.7488082563,                 0,                 0,                 0,     0.05984350026,   -0.006704344294,      0.7488082563,                 0,      -111.6900063,     0.01404870143,               0.5,    0.009685239588,      0.6050727151,                 0,                 0,                 0,     0.06333083125,    0.009685239588,      0.6050727151,                 0,       17.29324773,     0.00933720922
         38,         139,               0.5,   -0.007123920553,       0.766494291,                 0,                 0,                 0,     0.06429829981,   -0.007123920553,       0.766494291,                 0,      -107.5944468,     0.01404870143,               0.5,    0.009218318473,      0.6095566477,                 0,                 0,                 0,     0.06335770538,    0.009218318473,      0.6095566477,                 0,        13.8241451,    0.009468084004
         39,         133,               0.5,   -0.008211537575,      0.7770594611,                 0,                 0,                 0,     0.06573179838,   -0.008211537575,      0.7770594611,                 0,       -94.6302022,     0.01404870143,               0.5,    0.008747241282,      0.6140837508,                 0,                 0,                 0,     0.06342187005,    0.008747241282,      0.6140837508,                 0,       10.89294652,    0.009591884475
         40,         130,               0.5,   -0.008821477929,      0.7768279611,                 0,                 0,                 0,     0.06398541711,   -0.008821477929,      0.7768279611,                 0,      -88.06097656,     0.01554821294,               0.5,    0.008284906566,      0.6183664932,                 0,                 0,                 0,     0.06343670024,    0.008284906566,      0.6183664932,                 0,       8.288895917,    0.009748629961
         41,         117,               0.5,    -0.00879964887,      0.7723387838,                 0,                 0,                 0,     0.06091664676,    -0.00879964887,      0.7723387838,                 0,      -87.76927298,     0.01554821294,               0.5,    0.007846841042,      0.6223145006,                 0,                 0,                 0,     0.06337208348,    0.007846841042,      0.6223145006,                 0,       5.825865945,    0.009897337217
         42,         104,               0.5,    -0.00866366163,      0.7714343726,                 0,                 0,                 0,     0.05959457848,    -0.00866366163,      0.7714343726,                 0,      -89.04253254,     0.01554821294,               0.5,    0.007434078476,      0.6260424974,                 0,                 0,                 0,     0.06327764586,    0.007434078476,      0.6260424974,                 0,       3.454155983,     0.01003860911
         43,         102,               0.5,   -0.009043301411,      0.7751784562,                 0,                 0,                 0,     0.06035473512,   -0.009043301411,      0.7751784562,                 0,      -85.71852479,     0.01554821294,               0.5,    0.007032191161,      0.6296799598,                 0,                 0,                 0,     0.06320635535,    0.007032191161,      0.6296799598,                 0,       1.279212549,     0.01017298969
         44,         108,               0.5,   -0.009878036082,      0.7829532793,                 0,                 0,                 0,     0.06219645521,   -0.009878036082,      0.7829532793,                 0,      -79.26203881,     0.01554821294,               0.5,    0.006629566703,      0.6333293246,                 0,                 0,                 0,     0.06318231011,    0.006629566703,      0.6333293246,                 0,     -0.6384362924,      0.0103009712
         45,         110,               0.5,    -0.01065880635,      0.7904450351,                 0,                 0,                 0,     0.06390032215,    -0.01065880635,      0.7904450351,                 0,      -74.15887003,     0.01554821294,               0.5,    0.006227511516,      0.6369831783,                 0,                 0,                 0,     0.06319900806,    0.006227511516,      0.6369831783,                 0,      -2.348213821,     0.01042300008
         46,         106,               0.5,    -0.01086967063,      0.7946333333,                 0,                 0,                 0,     0.06430193193,    -0.01086967063,      0.7946333333,                 0,      -73.10555771,     0.01554821294,               0.5,    0.005838939194,      0.6405661364,                 0,                 0,                 0,     0.06322407452,    0.005838939194,      0.6405661364,                 0,      -3.956335273,     0.01053948219
         47,         106,               0.5,      -0.010661614,      0.7954918175,                 0,                 0,                 0,     0.06324279119,      -0.010661614,      0.7954918175,                 0,      -74.61270099,     0.01554821294,               0.5,    0.005472260234,      0.6440089293,                 0,                 0,                 0,     0.06322449044,    0.005472260234,      0.6440089293,                 0,      -5.526476734,     0.01065078731
         48,         100,               0.5,     -0.0105707801,      0.7939199985,                 0,                 0,                 0,     0.06153790807,     -0.0105707801,      0.7939199985,                 0,      -75.10514753,     0.01554821294,               0.5,    0.005123498488,      0.6472678656,                 0,                 0,                 0,     0.06318782561,    0.005123498488,      0.6472678656,                 0,      -7.039056533,     0.01075725309
         49,          91,               0.5,    -0.01073762849,      0.7930329249,                 0,                 0,                 0,     0.06060075069,    -0.01073762849,      0.7930329249,                 0,      -73.85550038,     0.01554821294,               0.5,    0.004786027701,      0.6503692498,                 0,                 0,                 0,     0.06313278146,    0.004786027701,      0.6503692498,                 0,      -8.460682998,      0.0108591884
         50,          87,               0.5,    -0.01104343563,      0.7938305728,                 0,                 0,                 0,     0.06059943375,    -0.01104343563,      0.7938305728,                 0,      -71.88257345,     0.01554821294,               0.5,    0.004456247215,      0.6533580274,                 0,                 0,                 0,     0.06308000338,    0.004456247215,      0.6533580274,                 0,      -9.781972382,     0.01095687642
         51,          91,               0.5,    -0.01141835419,      0.7972428144,                 0,                 0,                 0,     0.06133820079,    -0.01141835419,      0.7972428144,                 0,      -69.82116694,     0.01554821294,               0.5,    0.004132275758,      0.6562944516,                 0,                 0,                 0,     0.06304445639,    0.004132275758,      0.6562944516,                 0,      -11.00726207,     0.01105057716
         52,          96,               0.5,    -0.01185172723,       0.802321755,                 0,                 0,                 0,     0.06234426685,    -0.01185172723,       0.802321755,                 0,      -67.69660992,     0.01554821294,               0.5,    0.003812595698,      0.6592149977,                 0,                 0,                 0,      0.0630304526,    0.003812595698,      0.6592149977,                 0,      -12.14104902,     0.01114052988
         53,          98,               0.5,    -0.01227455267,      0.8063636911,                 0,                 0,                 0,     0.06296606438,    -0.01227455267,      0.8063636911,                 0,      -65.69393709,     0.01554821294,               0.5,    0.003497161416,      0.6621002662,                 0,                 0,                 0,     0.06302919009,    0.003497161416,      0.6621002662,                 0,      -13.19110565,     0.01122695503
         54,          98,               0.5,    -0.01249956945,      0.8083415954,                 0,                 0,                 0,     0.06304499232,    -0.01249956945,      0.8083415954,                 0,      -64.66955512,     0.01554821294,               0.5,    0.003189531977,      0.6649125994,                 0,                 0,                 0,     0.06302949398,    0.003189531977,      0.6649125994,                 0,      -14.18107584,     0.01131005615
         55,          97,               0.5,    -0.01243691765,      0.8089400966,                 0,                 0,                 0,     0.06248875195,    -0.01243691765,      0.8089400966,                 0,      -65.04345523,     0.01554821294,               0.5,    0.002894693304,      0.6676300994,                 0,                 0,                 0,      0.0630192913,    0.002894693304,      0.6676300994,                 0,      -15.14074337,     0.01139002137
         56,          92,               0.5,    -0.01224713888,      0.8089030047,                 0,                 0,                 0,     0.06161626597,    -0.01224713888,      0.8089030047,                 0,      -66.04832463,     0.01554821294,               0.5,    0.002614289005,      0.6702462643,                 0,                 0,                 0,     0.06299330935,    0.002614289005,      0.6702462643,                 0,      -16.08347636,     0.01146702492
         57,          87,               0.5,     -0.0122074628,      0.8087211964,                 0,                 0,                 0,     0.06082142174,     -0.0122074628,      0.8087211964,                 0,      -66.24809839,     0.01554821294,               0.5,    0.002344802608,      0.6727639903,                 0,                 0,                 0,     0.06295382048,    0.002344802608,      0.6727639903,                 0,      -16.99556039,     0.01154122834
         58,          85,               0.5,    -0.01243976135,      0.8088928113,                 0,                 0,                 0,     0.06036808288,    -0.01243976135,      0.8088928113,                 0,      -65.02478531,     0.01554821294,               0.5,    0.002080792538,      0.6751948621,                 0,                 0,                 0,     0.06290764659,    0.002080792538,      0.6751948621,                 0,      -17.85322512,     0.01161278163
         59,          86,               0.5,    -0.01287020328,       0.809914194,                 0,                 0,                 0,     0.06044176606,    -0.01287020328,       0.809914194,                 0,      -62.92940186,     0.01554821294,               0.5,    0.001818494365,      0.6775583592,                 0,                 0,                 0,     0.06286438553,    0.001818494365,      0.6775583592,                 0,      -18.64403524,     0.01168182429
         60,          88,               0.5,    -0.01333487574,      0.8120036135,                 0,                 0,                 0,     0.06092678622,    -0.01333487574,      0.8120036135,                 0,      -60.89322684,     0.01554821294,               0.5,    0.001557229363,      0.6798763808,                 0,                 0,                 0,     0.06283097865,    0.001557229363,      0.6798763808,                 0,      -19.37246958,     0.01174848616
         61,          89,               0.5,    -0.01363237552,      0.8148160225,                 0,                 0,                 0,     0.06150008262,    -0.01363237552,      0.8148160225,                 0,      -59.77065565,     0.01554821294,               0.5,    0.001299778433,      0.6821634934,                 0,                 0,                 0,     0.06280842109,    0.001299778433,      0.6821634934,                 0,       -20.0571846,     0.01181288831
         62,          91,               0.5,    -0.01365976071,      0.8175730744,                 0,                 0,                 0,     0.06183456384,    -0.01365976071,      0.8175730744,                 0,      -59.85266448,     0.01554821294,               0.5,    0.001050452781,      0.6844203197,                 0,                 0,                 0,     0.06279219013,    0.001050452781,      0.6844203197,                 0,       -20.7204426,     0.01187514372
         63,          91,               0.5,    -0.01350789455,      0.8192460429,                 0,                 0,                 0,     0.06168488464,    -0.01350789455,      0.8192460429,                 0,      -60.64942538,     0.01554821294,               0.5,   0.0008117913493,      0.6866305775,                 0,                 0,                 0,     0.06277403758,   0.0008117913493,      0.6866305775,                 0,      -21.37501609,     0.01193535797
         64,          90,               0.5,    -0.01341319843,      0.8192537678,                 0,                 0,                 0,      0.0610520135,    -0.01341319843,      0.8192537678,                 0,      -61.07818148,     0.01554821294,               0.5,   0.0005823560303,      0.6887696612,                 0,                 0,                 0,       0.062746263,   0.0005823560303,      0.6887696612,                 0,      -22.01538972,     0.01199362983
         65,          87,               0.5,    -0.01350970462,      0.8181896261,                 0,                 0,                 0,     0.06020537651,    -0.01350970462,      0.8181896261,                 0,      -60.56310255,     0.01704779451,               0.5,    0.000358672528,      0.6908239464,                 0,                 0,                 0,     0.06270593147,    0.000358672528,      0.6908239464,                 0,      -22.62725818,     0.01207385466
         66,          84,               0.5,    -0.01375610061,      0.8172128971,                 0,                 0,                 0,     0.05946788338,    -0.01375610061,      0.8172128971,                 0,      -59.40730738,     0.01704779451,               0.5,   0.0001381291978,      0.6927987737,                 0,                 0,                 0,     0.06265533697,   0.0001381291978,      0.6927987737,                 0,      -23.20194645,     0.01215157247
         67,          84,               0.5,    -0.01400695107,      0.8173601529,                 0,                 0,                 0,     0.05916248648,    -0.01400695107,      0.8173601529,                 0,      -58.35389507,     0.01704779451,               0.5,  -7.948742172e-05,      0.6947151026,                 0,                 0,                 0,     0.06260160081,  -7.948742172e-05,      0.6947151026,                 0,      -23.74274566,     0.01222689896
         68,          85,               0.5,    -0.01419025202,      0.8190330239,                 0,                 0,                 0,     0.05940643036,    -0.01419025202,      0.8190330239,                 0,      -57.71800409,     0.01704779451,               0.5,  -0.0002932868853,      0.6965987075,                 0,                 0,                 0,     0.06255318913,  -0.0002932868853,      0.6965987075,                 0,       -24.2575223,     0.01229994284
         69,          86,               0.5,    -0.01434389946,      0.8216246048,                 0,                 0,                 0,     0.05995323038,    -0.01434389946,      0.8216246048,                 0,      -57.28042136,     0.01704779451,               0.5,  -0.0005029975207,      0.6984647657,                 0,                 0,                 0,     0.06251438378,  -0.0005029975207,      0.6984647657,                 0,      -24.75040139,     0.01237080629
         70,          86,               0.5,    -0.01450216671,      0.8238285045,                 0,                 0,                 0,     0.06033641849,    -0.01450216671,      0.8238285045,                 0,      -56.80727032,     0.01704779451,               0.5,  -0.0007088676558,      0.7003083501,                 0,                 0,                 0,     0.06248235488,  -0.0007088676558,      0.7003083501,                 0,      -25.22182593,     0.01243958553
         71,          86,               0.5,    -0.01461752896,      0.8247274854,                 0,                 0,                 0,     0.06024824431,    -0.01461752896,      0.8247274854,                 0,      -56.42044477,     0.01704779451,               0.5,  -0.0009104424573,      0.7021115259,                 0,                 0,                 0,     0.06244997646,  -0.0009104424573,      0.7021115259,                 0,      -25.67397983,     0.01250637117
         72,          87,               0.5,    -0.01462148556,      0.8244598931,                 0,                 0,                 0,     0.05971883334,    -0.01462148556,      0.8244598931,                 0,      -56.38687598,     0.01704779451,               0.5,   -0.001106314502,      0.7038593597,                 0,                 0,                 0,     0.06241096013,   -0.001106314502,      0.7038593597,                 0,      -26.11273549,     0.01257124865
         73,          86,               0.5,    -0.01454434617,      0.8239026187,                 0,                 0,                 0,     0.05902385334,    -0.01454434617,      0.8239026187,                 0,      -56.64762165,     0.01704779451,               0.5,   -0.001295582553,      0.7055501099,                 0,                 0,                 0,     0.06236325441,   -0.001295582553,      0.7055501099,                 0,      -26.54280431,     0.01263429859
         74,          85,               0.5,     -0.0145135871,      0.8236577995,                 0,                 0,                 0,     0.05843530032,     -0.0145135871,      0.8236577995,                 0,       -56.7508083,     0.01704779451,               0.5,    -0.00147916595,      0.7071904945,                 0,                 0,                 0,     0.06230869949,    -0.00147916595,      0.7071904945,                 0,      -26.96235992,     0.01269559714
         75,          83,               0.5,    -0.01462037135,      0.8238361161,                 0,                 0,                 0,     0.05811728784,    -0.01462037135,      0.8238361161,                 0,      -56.34850827,     0.01704779451,               0.5,   -0.001659182462,      0.7087883797,                 0,                 0,                 0,     0.06225128289,   -0.001659182462,      0.7087883797,                 0,       -27.3649099,     0.01275521628
         76,          83,               0.5,    -0.01484359508,      0.8242512687,                 0,                 0,                 0,     0.05805408084,    -0.01484359508,      0.8242512687,                 0,      -55.52908605,     0.01704779451,               0.5,     -0.0018373502,       0.710348689,                 0,                 0,                 0,     0.06219456394,     -0.0018373502,       0.710348689,                 0,      -27.74550687,      0.0128132241
         77,          83,               0.5,    -0.01509009234,      0.8250052731,                 0,                 0,                 0,     0.05816768155,    -0.01509009234,      0.8250052731,                 0,      -54.67198307,     0.01704779451,               0.5,   -0.002014053429,      0.7118774434,                 0,                 0,                 0,     0.06214087218,   -0.002014053429,      0.7118774434,                 0,      -28.10452655,     0.01286968504
         78,          84,               0.5,    -0.01525114288,       0.826229921,                 0,                 0,                 0,     0.05833868625,    -0.01525114288,       0.826229921,                 0,      -54.17495118,     0.01704779451,               0.5,   -0.002188225659,      0.7133820813,                 0,                 0,                 0,     0.06209084342,   -0.002188225659,      0.7133820813,                 0,      -28.44755846,     0.01292466016
         79,          84,               0.5,     -0.0152902821,      0.8276920015,                 0,                 0,                 0,     0.05842916308,     -0.0152902821,      0.8276920015,                 0,      -54.13189867,     0.01704779451,               0.5,   -0.002358382236,      0.7148666257,                 0,                 0,                 0,     0.06204328913,   -0.002358382236,      0.7148666257,                 0,      -28.78112132,     0.01297820736
         80,          84,               0.5,    -0.01525653273,       0.828726607,                 0,                 0,                 0,     0.05833408291,    -0.01525653273,       0.828726607,                 0,      -54.31945918,     0.01704779451,               0.5,    -0.00252374314,      0.7163263691,                 0,                 0,                 0,      0.0619957352,    -0.00252374314,      0.7163263691,                 0,       -29.1085359,     0.01303038156
         81,          84,               0.5,    -0.01522294816,      0.8289360209,                 0,                 0,                 0,     0.05803394817,    -0.01522294816,      0.8289360209,                 0,      -54.45305418,     0.01704779451,               0.5,    -0.00268449257,      0.7177518077,                 0,                 0,                 0,       0.061945586,    -0.00268449257,      0.7177518077,                 0,      -29.42935259,     0.01308123488
         82,          84,               0.5,    -0.01523156197,      0.8284593511,                 0,                 0,                 0,     0.05758614764,    -0.01523156197,      0.8284593511,                 0,      -54.39096482,     0.01704779451,               0.5,   -0.002841330938,       0.719135652,                 0,                 0,                 0,     0.06189109302,   -0.002841330938,       0.719135652,                 0,      -29.74137274,     0.01313081688
         83,          83,               0.5,    -0.01528748636,      0.8278720985,                 0,                 0,                 0,     0.05710547995,    -0.01528748636,      0.8278720985,                 0,      -54.15357888,     0.01704779451,               0.5,   -0.002994987177,      0.7204780773,                 0,                 0,                 0,     0.06183201137,   -0.002994987177,      0.7204780773,                 0,      -30.04275801,     0.01317917463
         84,          82,               0.5,    -0.01537123809,      0.8276671262,                 0,                 0,                 0,     0.05670847488,    -0.01537123809,      0.8276671262,                 0,       -53.8451829,     0.01704779451,               0.5,   -0.003145917067,      0.7217852608,                 0,                 0,                 0,     0.06176952922,   -0.003145917067,      0.7217852608,                 0,      -30.33303148,     0.01322635292
         85,          82,               0.5,     -0.0154700909,      0.8280146915,                 0,                 0,                 0,     0.05649589337,     -0.0154700909,      0.8280146915,                 0,      -53.52358281,     0.01704779451,               0.5,   -0.003294401089,      0.7230651334,                 0,                 0,                 0,     0.06170599144,   -0.003294401089,      0.7230651334,                 0,      -30.61243571,     0.01327239438
