"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         18,          30,               0.5,     0.01085981171,      0.6540459697,                 0,                 0,                 0,     0.07137548622,     0.01085981171,      0.6540459697,                 0,       60.22627159,     0.01105002789,               0.5,     0.01115658284,      0.6520771272,                 0,                 0,                 0,     0.07182222592,     0.01115658284,      0.6520771272,                 0,       58.47531417,     0.01105002789
         19,          27,               0.5,     0.01075384707,       0.654077916,                 0,                 0,                 0,     0.07129017994,     0.01075384707,       0.654077916,                 0,       60.82269086,     0.01105002789,               0.5,      0.0111328925,      0.6521948207,                 0,                 0,                 0,      0.0717909291,      0.0111328925,      0.6521948207,                 0,       58.61339515,     0.01105002789
         20,          26,               0.5,     0.01069179095,      0.6542494444,                 0,                 0,                 0,      0.0712987904,     0.01069179095,      0.6542494444,                 0,       61.19175425,     0.01105002789,               0.5,     0.01110838686,      0.6523089665,                 0,                 0,                 0,     0.07176358806,     0.01110838686,      0.6523089665,                 0,       58.75663732,     0.01105002789
         21,          33,               0.5,     0.01066117537,      0.6545513976,                 0,                 0,                 0,     0.07140724665,     0.01066117537,      0.6545513976,                 0,       61.39580064,     0.01105002789,               0.5,     0.01108484942,      0.6524269892,                 0,                 0,                 0,     0.07174483325,     0.01108484942,      0.6524269892,                 0,       58.89554065,     0.01105002789
         22,          41,               0.5,     0.01070091788,      0.6552381609,                 0,                 0,                 0,     0.07178199487,     0.01070091788,      0.6552381609,                 0,       61.23195862,     0.01105002789,               0.5,     0.01106565284,      0.6525675477,                 0,                 0,                 0,     0.07174669133,     0.01106565284,      0.6525675477,                 0,       59.01236155,     0.01105002789
         23,          42,               0.5,     0.01080570167,      0.6566440583,                 0,                 0,                 0,     0.07242960623,     0.01080570167,      0.6566440583,                 0,       60.76829422,     0.01105002789,               0.5,     0.01105327421,      0.6527616673,                 0,                 0,                 0,     0.07177921108,     0.01105327421,      0.6527616673,                 0,       59.09597739,     0.01105002789
         24,          39,               0.5,     0.01089210762,      0.6582430412,                 0,                 0,                 0,     0.07298940635,     0.01089210762,      0.6582430412,                 0,       60.43302767,     0.01105002789,               0.5,     0.01104594846,      0.6530108206,                 0,                 0,                 0,     0.07183421996,     0.01104594846,      0.6530108206,                 0,       59.15675241,     0.01105002789
         25,          38,               0.5,     0.01087888388,      0.6593891228,                 0,                 0,                 0,     0.07321735995,     0.01087888388,      0.6593891228,                 0,       60.61183574,     0.01105002789,               0.5,     0.01103868478,      0.6532881381,                 0,                 0,                 0,     0.07189435648,     0.01103868478,      0.6532881381,                 0,        59.2200169,     0.01105002789
         26,          37,               0.5,      0.0107538623,       0.659815437,                 0,                 0,                 0,     0.07309215492,      0.0107538623,       0.659815437,                 0,       61.35613593,     0.01105002789,               0.5,     0.01102681718,      0.6535601089,                 0,                 0,                 0,     0.07194426475,     0.01102681718,      0.6535601089,                 0,       59.30902186,     0.01105002789
         27,          33,               0.5,     0.01058717427,      0.6597756061,                 0,                 0,                 0,     0.07281967907,     0.01058717427,      0.6597756061,                 0,       62.31838535,     0.01105002789,               0.5,     0.01100923146,      0.6538087288,                 0,                 0,                 0,     0.07197928132,     0.01100923146,      0.6538087288,                 0,        59.4293964,     0.01105002789
